matrix_name,rows,cols,nz,compiler_option,thread_option,chunk_size_option,scheduling_option,exec_time
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.061989
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.059843
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.059843
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.072002
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.059128
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.059843
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.058174
bayer03.mtx,6747,6747,56196,-O3,2,10,dynamic,0.058889
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.206947
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.041008
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.035048
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.029802
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,10,guided,0.029087
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.180006
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.040054
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.031948
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.031948
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.069141
bayer03.mtx,6747,6747,56196,-O3,2,100,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.143051
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.037193
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.035048
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.035048
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.032902
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.031948
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.033140
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.032902
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.031948
bayer03.mtx,6747,6747,56196,-O3,2,100,dynamic,0.031948
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.211000
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.043869
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.033855
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.029087
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.029087
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.028849
bayer03.mtx,6747,6747,56196,-O3,2,100,guided,0.028849
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.236988
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.032902
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.029802
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.030041
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,static,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.221968
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.031948
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.041962
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.032187
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,dynamic,0.031948
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.267029
